dataset,scene_id,observation_id,area,role,source_shapefile_path,source_layer_type,source_feature_id,raw_class_label,normalized_class_label,sample_id,image_path,mask_path,patch_width,patch_height,centroid_x,centroid_y,geometry_area,edge_touch,extraction_status,vv_db_valid_pixel_count,vv_db_mean,vv_db_std,vv_db_min,vv_db_max,vv_db_median,vv_db_p10,vv_db_p25,vv_db_p75,vv_db_p90,vh_db_valid_pixel_count,vh_db_mean,vh_db_std,vh_db_min,vh_db_max,vh_db_median,vh_db_p10,vh_db_p25,vh_db_p75,vh_db_p90,vv_vh_ratio_db_valid_pixel_count,vv_vh_ratio_db_mean,vv_vh_ratio_db_std,vv_vh_ratio_db_min,vv_vh_ratio_db_max,vv_vh_ratio_db_median,vv_vh_ratio_db_p10,vv_vh_ratio_db_p25,vv_vh_ratio_db_p75,vv_vh_ratio_db_p90,vv_minus_vh_db_valid_pixel_count,vv_minus_vh_db_mean,vv_minus_vh_db_std,vv_minus_vh_db_min,vv_minus_vh_db_max,vv_minus_vh_db_median,vv_minus_vh_db_p10,vv_minus_vh_db_p25,vv_minus_vh_db_p75,vv_minus_vh_db_p90,vv_glcm_mean_valid_pixel_count,vv_glcm_mean_mean,vv_glcm_mean_std,vv_glcm_mean_min,vv_glcm_mean_max,vv_glcm_mean_median,vv_glcm_mean_p10,vv_glcm_mean_p25,vv_glcm_mean_p75,vv_glcm_mean_p90,vv_glcm_std_valid_pixel_count,vv_glcm_std_mean,vv_glcm_std_std,vv_glcm_std_min,vv_glcm_std_max,vv_glcm_std_median,vv_glcm_std_p10,vv_glcm_std_p25,vv_glcm_std_p75,vv_glcm_std_p90,vv_glcm_entropy_valid_pixel_count,vv_glcm_entropy_mean,vv_glcm_entropy_std,vv_glcm_entropy_min,vv_glcm_entropy_max,vv_glcm_entropy_median,vv_glcm_entropy_p10,vv_glcm_entropy_p25,vv_glcm_entropy_p75,vv_glcm_entropy_p90,decomp_entropy_valid_pixel_count,decomp_entropy_mean,decomp_entropy_std,decomp_entropy_min,decomp_entropy_max,decomp_entropy_median,decomp_entropy_p10,decomp_entropy_p25,decomp_entropy_p75,decomp_entropy_p90,decomp_anisotropy_valid_pixel_count,decomp_anisotropy_mean,decomp_anisotropy_std,decomp_anisotropy_min,decomp_anisotropy_max,decomp_anisotropy_median,decomp_anisotropy_p10,decomp_anisotropy_p25,decomp_anisotropy_p75,decomp_anisotropy_p90,decomp_alpha_valid_pixel_count,decomp_alpha_mean,decomp_alpha_std,decomp_alpha_min,decomp_alpha_max,decomp_alpha_median,decomp_alpha_p10,decomp_alpha_p25,decomp_alpha_p75,decomp_alpha_p90
meria_global,before_20181012T054431,,,,D:\Masters\Data_Creation\meria_global_s1_slc\processed_slc\cabcd011-9d82-4124-9f9c-120bdc406cf3_Palma_de_Mallorca\before_20181012T054431\Digitised_patches\PalmadeMallorca_before_20181012.shp,digitised_patches,21,,plastic,before_20181012T054431_21,D:\Masters\Data_Creation\Patches\meria_global\before_20181012T054431\plastic\before_20181012T054431_21_image.tif,D:\Masters\Data_Creation\Patches\meria_global\before_20181012T054431\plastic\before_20181012T054431_21_mask.tif,256,256,3.547415101171243,39.505837766722834,0.001145342582010149,True,ok,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
meria_global,before_20181012T054431,,,,D:\Masters\Data_Creation\meria_global_s1_slc\processed_slc\cabcd011-9d82-4124-9f9c-120bdc406cf3_Palma_de_Mallorca\before_20181012T054431\Digitised_patches\PalmadeMallorca_before_20181012.shp,digitised_patches,24,,plastic,before_20181012T054431_24,D:\Masters\Data_Creation\Patches\meria_global\before_20181012T054431\plastic\before_20181012T054431_24_image.tif,D:\Masters\Data_Creation\Patches\meria_global\before_20181012T054431\plastic\before_20181012T054431_24_mask.tif,256,256,3.7412567349029238,39.83511923643092,0.00037271987965962637,True,ok,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
meria_global,before_20181012T054431,,,,D:\Masters\Data_Creation\meria_global_s1_slc\processed_slc\cabcd011-9d82-4124-9f9c-120bdc406cf3_Palma_de_Mallorca\before_20181012T054431\Digitised_patches\PalmadeMallorca_before_20181012.shp,digitised_patches,25,,plastic,before_20181012T054431_25,D:\Masters\Data_Creation\Patches\meria_global\before_20181012T054431\plastic\before_20181012T054431_25_image.tif,D:\Masters\Data_Creation\Patches\meria_global\before_20181012T054431\plastic\before_20181012T054431_25_mask.tif,256,256,3.6730223801070534,39.754039150810854,0.0006158957750240711,True,ok,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
meria_global,before_20181030T181758,91ea9edc-67b4-4211-8532-35deec4a3148,Ghana,before,D:\Masters\Data_Creation\meria_global_s1_slc\processed_slc\91ea9edc-67b4-4211-8532-35deec4a3148_Ghana\before_20181030T181758\digitised_patches\91ea9edc-67b4-4211-8532-35deec4a3148_Ghana_before_20181030T181758_digitised_patches.shp,digitised_patches,05,,plastic,before_20181030T181758_05,D:\Masters\Data_Creation\Patches\meria_global\before_20181030T181758\plastic\before_20181030T181758_05_image.tif,D:\Masters\Data_Creation\Patches\meria_global\before_20181030T181758\plastic\before_20181030T181758_05_mask.tif,256,256,-0.5071680407091145,5.3113241269954985,3.827356083506371e-06,False,ok,239,-17.24258804321289,2.5224831104278564,-22.69683074951172,-10.851324081420898,-17.470233917236328,-20.5723934173584,-19.282291412353516,-15.343955993652344,-13.957332611083984,239,-25.44051170349121,3.5734705924987793,-35.53948974609375,-16.11433982849121,-25.425487518310547,-30.513761520385742,-27.605981826782227,-23.135631561279297,-21.0136661529541,239,8.197922706604004,3.921767473220825,-1.0328292846679688,18.80942153930664,8.101729393005371,2.7922019958496094,5.756601333618164,10.670248031616211,13.067079544067383,239,8.197922706604004,3.921767473220825,-1.0328292846679688,18.80942153930664,8.101729393005371,2.7922019958496094,5.756601333618164,10.670248031616211,13.067079544067383,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meria_global,before_20181030T181758,91ea9edc-67b4-4211-8532-35deec4a3148,Ghana,before,D:\Masters\Data_Creation\meria_global_s1_slc\processed_slc\91ea9edc-67b4-4211-8532-35deec4a3148_Ghana\before_20181030T181758\digitised_patches\91ea9edc-67b4-4211-8532-35deec4a3148_Ghana_before_20181030T181758_digitised_patches.shp,digitised_patches,06,,plastic,before_20181030T181758_06,D:\Masters\Data_Creation\Patches\meria_global\before_20181030T181758\plastic\before_20181030T181758_06_image.tif,D:\Masters\Data_Creation\Patches\meria_global\before_20181030T181758\plastic\before_20181030T181758_06_mask.tif,256,256,-0.5285725964603948,5.280370445731379,6.170502287910204e-06,False,ok,393,-18.711044311523438,1.9757276773452759,-23.96725845336914,-12.335611343383789,-18.85300636291504,-21.169097900390625,-20.054845809936523,-17.358840942382812,-16.348033905029297,393,-26.206424713134766,3.2307181358337402,-34.46671676635742,-16.113922119140625,-26.377887725830078,-30.428836822509766,-28.43571662902832,-23.901939392089844,-22.0759334564209,393,7.495380401611328,3.2165274620056152,-1.3349246978759766,15.93358039855957,7.606060028076172,3.4147815704345703,5.268716812133789,9.853033065795898,11.837677001953125,393,7.495380401611328,3.2165274620056152,-1.3349246978759766,15.93358039855957,7.606060028076172,3.4147815704345703,5.268716812133789,9.853033065795898,11.837677001953125,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meria_global,before_20181030T181758,91ea9edc-67b4-4211-8532-35deec4a3148,Ghana,before,D:\Masters\Data_Creation\meria_global_s1_slc\processed_slc\91ea9edc-67b4-4211-8532-35deec4a3148_Ghana\before_20181030T181758\digitised_patches\91ea9edc-67b4-4211-8532-35deec4a3148_Ghana_before_20181030T181758_digitised_patches.shp,digitised_patches,07,,plastic,before_20181030T181758_07,D:\Masters\Data_Creation\Patches\meria_global\before_20181030T181758\plastic\before_20181030T181758_07_image.tif,D:\Masters\Data_Creation\Patches\meria_global\before_20181030T181758\plastic\before_20181030T181758_07_mask.tif,256,256,-0.5306612226825685,5.26677172185646,7.13122733127302e-06,False,ok,427,-18.83259391784668,1.8771928548812866,-23.58819007873535,-13.017105102539062,-18.910167694091797,-21.213455200195312,-20.117034912109375,-17.560466766357422,-16.4611873626709,427,-26.171630859375,2.4659037590026855,-33.6180534362793,-19.296476364135742,-26.15178871154785,-29.344905853271484,-27.936912536621094,-24.567373275756836,-22.984771728515625,427,7.3390374183654785,2.8689725399017334,-2.6026153564453125,16.43926429748535,7.376163482666016,3.6343657970428467,5.587479591369629,9.032319068908691,11.17055606842041,427,7.3390374183654785,2.8689725399017334,-2.6026153564453125,16.43926429748535,7.376163482666016,3.6343657970428467,5.587479591369629,9.032319068908691,11.17055606842041,427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meria_global,before_20181030T181758,91ea9edc-67b4-4211-8532-35deec4a3148,Ghana,before,D:\Masters\Data_Creation\meria_global_s1_slc\processed_slc\91ea9edc-67b4-4211-8532-35deec4a3148_Ghana\before_20181030T181758\digitised_patches\91ea9edc-67b4-4211-8532-35deec4a3148_Ghana_before_20181030T181758_digitised_patches.shp,digitised_patches,09,,plastic,before_20181030T181758_09,D:\Masters\Data_Creation\Patches\meria_global\before_20181030T181758\plastic\before_20181030T181758_09_image.tif,D:\Masters\Data_Creation\Patches\meria_global\before_20181030T181758\plastic\before_20181030T181758_09_mask.tif,256,256,-0.531695664012931,5.239157824584453,2.2497484360182633e-05,False,ok,1415,-20.356874465942383,1.9420063495635986,-25.591625213623047,-13.217707633972168,-20.474689483642578,-22.731708526611328,-21.640296936035156,-19.144716262817383,-17.83935546875,1415,-26.94230842590332,2.3277697563171387,-35.65516662597656,-19.590213775634766,-26.932838439941406,-29.952964782714844,-28.513717651367188,-25.40785789489746,-23.94924545288086,1415,6.5854363441467285,2.8507633209228516,-3.01910400390625,14.986417770385742,6.693002700805664,2.8774170875549316,4.668875694274902,8.622845649719238,10.206670761108398,1415,6.5854363441467285,2.8507633209228516,-3.01910400390625,14.986417770385742,6.693002700805664,2.8774170875549316,4.668875694274902,8.622845649719238,10.206670761108398,1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meria_global,before_20181030T181758,91ea9edc-67b4-4211-8532-35deec4a3148,Ghana,before,D:\Masters\Data_Creation\meria_global_s1_slc\processed_slc\91ea9edc-67b4-4211-8532-35deec4a3148_Ghana\before_20181030T181758\digitised_patches\91ea9edc-67b4-4211-8532-35deec4a3148_Ghana_before_20181030T181758_digitised_patches.shp,digitised_patches,10,,plastic,before_20181030T181758_10,D:\Masters\Data_Creation\Patches\meria_global\before_20181030T181758\plastic\before_20181030T181758_10_image.tif,D:\Masters\Data_Creation\Patches\meria_global\before_20181030T181758\plastic\before_20181030T181758_10_mask.tif,256,256,-0.5131734838399084,5.3031336158479965,4.892069197469223e-06,False,ok,301,-19.713350296020508,2.028519630432129,-23.967592239379883,-11.487818717956543,-20.01242446899414,-22.113075256347656,-21.055564880371094,-18.60883903503418,-17.033470153808594,301,-27.846040725708008,3.2875654697418213,-39.88247299194336,-19.996299743652344,-27.86374855041504,-31.752187728881836,-30.106718063354492,-25.813810348510742,-23.219816207885742,301,8.132692337036133,3.792509078979492,-0.4011516571044922,20.698715209960938,7.9880828857421875,3.32342529296875,5.4485015869140625,10.647201538085938,12.45663070678711,301,8.132692337036133,3.792509078979492,-0.4011516571044922,20.698715209960938,7.9880828857421875,3.32342529296875,5.4485015869140625,10.647201538085938,12.45663070678711,301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meria_global,before_20181030T181758,91ea9edc-67b4-4211-8532-35deec4a3148,Ghana,before,D:\Masters\Data_Creation\meria_global_s1_slc\processed_slc\91ea9edc-67b4-4211-8532-35deec4a3148_Ghana\before_20181030T181758\digitised_patches\91ea9edc-67b4-4211-8532-35deec4a3148_Ghana_before_20181030T181758_digitised_patches.shp,digitised_patches,01,,plastic,before_20181030T181758_01,D:\Masters\Data_Creation\Patches\meria_global\before_20181030T181758\plastic\before_20181030T181758_01_image.tif,D:\Masters\Data_Creation\Patches\meria_global\before_20181030T181758\plastic\before_20181030T181758_01_mask.tif,256,256,-0.32344331953818967,5.477375366441911,4.618027384361254e-06,False,ok,294,-16.79700469970703,2.6806490421295166,-22.807567596435547,-10.74998664855957,-16.469215393066406,-20.699369430541992,-19.031330108642578,-14.825794219970703,-13.353625297546387,294,-24.188568115234375,2.9085090160369873,-31.676694869995117,-15.107917785644531,-24.362319946289062,-27.67183494567871,-26.09125518798828,-22.389019012451172,-20.29684066772461,294,7.391564846038818,2.4941132068634033,1.216827392578125,14.207019805908203,7.535853385925293,4.16884183883667,5.674315452575684,9.09909725189209,10.533106803894043,294,7.391564846038818,2.4941132068634033,1.216827392578125,14.207019805908203,7.535853385925293,4.16884183883667,5.674315452575684,9.09909725189209,10.533106803894043,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meria_global,before_20181030T181758,91ea9edc-67b4-4211-8532-35deec4a3148,Ghana,before,D:\Masters\Data_Creation\meria_global_s1_slc\processed_slc\91ea9edc-67b4-4211-8532-35deec4a3148_Ghana\before_20181030T181758\digitised_patches\91ea9edc-67b4-4211-8532-35deec4a3148_Ghana_before_20181030T181758_digitised_patches.shp,digitised_patches,02,,plastic,before_20181030T181758_02,D:\Masters\Data_Creation\Patches\meria_global\before_20181030T181758\plastic\before_20181030T181758_02_image.tif,D:\Masters\Data_Creation\Patches\meria_global\before_20181030T181758\plastic\before_20181030T181758_02_mask.tif,256,256,-0.33244896827224074,5.462450784117258,2.431955386321364e-05,False,ok,1529,-20.1193904876709,1.843098521232605,-24.43608283996582,-12.771308898925781,-20.371448516845703,-22.171775817871094,-21.401283264160156,-19.188695907592773,-17.807289123535156,1529,-26.438810348510742,2.000938653945923,-32.825313568115234,-20.141773223876953,-26.425907135009766,-29.107168197631836,-27.78307342529297,-25.083759307861328,-23.85095977783203,1529,6.3194193840026855,2.413634777069092,-1.839447021484375,15.189299583435059,6.31696891784668,3.2414557933807373,4.682178497314453,7.948320388793945,9.351831436157227,1529,6.3194193840026855,2.413634777069092,-1.839447021484375,15.189299583435059,6.31696891784668,3.2414557933807373,4.682178497314453,7.948320388793945,9.351831436157227,1529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meria_global,before_20181030T181758,91ea9edc-67b4-4211-8532-35deec4a3148,Ghana,before,D:\Masters\Data_Creation\meria_global_s1_slc\processed_slc\91ea9edc-67b4-4211-8532-35deec4a3148_Ghana\before_20181030T181758\digitised_patches\91ea9edc-67b4-4211-8532-35deec4a3148_Ghana_before_20181030T181758_digitised_patches.shp,digitised_patches,03,,plastic,before_20181030T181758_03,D:\Masters\Data_Creation\Patches\meria_global\before_20181030T181758\plastic\before_20181030T181758_03_image.tif,D:\Masters\Data_Creation\Patches\meria_global\before_20181030T181758\plastic\before_20181030T181758_03_mask.tif,256,256,-0.3404316401554512,5.452554100803597,1.2927276855209577e-06,False,ok,80,-20.29007339477539,1.8058890104293823,-23.979793548583984,-17.25618553161621,-20.00060272216797,-22.649085998535156,-21.811954498291016,-18.94722557067871,-17.935646057128906,80,-27.111858367919922,2.504354953765869,-32.773712158203125,-21.377792358398438,-26.463768005371094,-30.858516693115234,-28.446582794189453,-25.631351470947266,-24.35928726196289,80,6.821780204772949,3.0623395442962646,-0.8368282318115234,13.481473922729492,6.72214412689209,3.2873618602752686,4.776394844055176,9.082015991210938,10.919744491577148,80,6.821780204772949,3.0623395442962646,-0.8368282318115234,13.481473922729492,6.72214412689209,3.2873618602752686,4.776394844055176,9.082015991210938,10.919744491577148,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meria_global,before_20181030T181758,91ea9edc-67b4-4211-8532-35deec4a3148,Ghana,before,D:\Masters\Data_Creation\meria_global_s1_slc\processed_slc\91ea9edc-67b4-4211-8532-35deec4a3148_Ghana\before_20181030T181758\digitised_patches\91ea9edc-67b4-4211-8532-35deec4a3148_Ghana_before_20181030T181758_digitised_patches.shp,digitised_patches,04,,plastic,before_20181030T181758_04,D:\Masters\Data_Creation\Patches\meria_global\before_20181030T181758\plastic\before_20181030T181758_04_image.tif,D:\Masters\Data_Creation\Patches\meria_global\before_20181030T181758\plastic\before_20181030T181758_04_mask.tif,256,256,-0.34113993593813585,5.44949596652396,1.6261947458419119e-06,False,ok,101,-19.805360794067383,1.7986280918121338,-23.68075942993164,-15.377817153930664,-19.99915885925293,-21.680721282958984,-21.10011100769043,-19.07057762145996,-17.05685043334961,101,-26.732545852661133,1.961561679840088,-31.629253387451172,-22.046344757080078,-26.656579971313477,-29.369609832763672,-28.10992431640625,-25.635536193847656,-24.435651779174805,101,6.927184581756592,2.783952474594116,0.4010467529296875,12.829326629638672,6.605199813842773,3.225238800048828,5.042207717895508,8.65519905090332,11.39042854309082,101,6.927184581756592,2.783952474594116,0.4010467529296875,12.829326629638672,6.605199813842773,3.225238800048828,5.042207717895508,8.65519905090332,11.39042854309082,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meria_global,before_20181030T181758,,,,D:\Masters\Data_Creation\meria_global_s1_slc\processed_slc\91ea9edc-67b4-4211-8532-35deec4a3148_Ghana\before_20181030T181758\digitised_patches\91ea9edc-67b4-4211-8532-35deec4a3148_Ghana_before_20181030T181758_digitised_other_features.shp,digitised_other_features,1,Ship,ship,before_20181030T181758_1,D:\Masters\Data_Creation\Patches\meria_global\before_20181030T181758\ship\before_20181030T181758_1_image.tif,D:\Masters\Data_Creation\Patches\meria_global\before_20181030T181758\ship\before_20181030T181758_1_mask.tif,256,256,-0.21109205348745821,5.31190840828984,4.08274718661106e-06,False,ok,251,-8.597761154174805,8.18647575378418,-21.82842445373535,14.733613967895508,-9.84569263458252,-18.358413696289062,-15.734947204589844,-2.337686061859131,3.1866841316223145,251,-16.106901168823242,7.234035491943359,-29.314334869384766,0.9823434948921204,-18.090084075927734,-24.621837615966797,-21.979217529296875,-9.457801818847656,-5.667718887329102,251,7.509139060974121,4.132408142089844,-2.2383062839508057,19.196491241455078,7.218391418457031,2.487668991088867,4.911247253417969,10.120399475097656,13.642955780029297,251,7.509139060974121,4.132408142089844,-2.2383062839508057,19.196491241455078,7.218391418457031,2.487668991088867,4.911247253417969,10.120399475097656,13.642955780029297,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meria_global,before_20181030T181758,,,,D:\Masters\Data_Creation\meria_global_s1_slc\processed_slc\91ea9edc-67b4-4211-8532-35deec4a3148_Ghana\before_20181030T181758\digitised_patches\91ea9edc-67b4-4211-8532-35deec4a3148_Ghana_before_20181030T181758_digitised_other_features.shp,digitised_other_features,2,Wake,wake,before_20181030T181758_2,D:\Masters\Data_Creation\Patches\meria_global\before_20181030T181758\wake\before_20181030T181758_2_image.tif,D:\Masters\Data_Creation\Patches\meria_global\before_20181030T181758\wake\before_20181030T181758_2_mask.tif,256,256,-0.20663874899085724,5.309394971734912,2.7836762308391184e-05,False,ok,1751,-19.467750549316406,1.955282211303711,-24.318696975708008,-12.005204200744629,-19.627450942993164,-21.821250915527344,-20.87359046936035,-18.229408264160156,-16.837875366210938,1751,-26.074234008789062,2.819803476333618,-35.16327667236328,-15.614845275878906,-26.160404205322266,-29.57366180419922,-27.87537384033203,-24.270606994628906,-22.53730010986328,1751,6.6064839363098145,3.005725860595703,-3.169239044189453,17.98651695251465,6.402130126953125,2.965749740600586,4.539634704589844,8.596368789672852,10.53763198852539,1751,6.6064839363098145,3.005725860595703,-3.169239044189453,17.98651695251465,6.402130126953125,2.965749740600586,4.539634704589844,8.596368789672852,10.53763198852539,1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
meria_global,before_20181030T181758,,,,D:\Masters\Data_Creation\meria_global_s1_slc\processed_slc\91ea9edc-67b4-4211-8532-35deec4a3148_Ghana\before_20181030T181758\digitised_patches\91ea9edc-67b4-4211-8532-35deec4a3148_Ghana_before_20181030T181758_digitised_other_features.shp,digitised_other_features,3,calm_water,calm_water,before_20181030T181758_3,D:\Masters\Data_Creation\Patches\meria_global\before_20181030T181758\calm_water\before_20181030T181758_3_image.tif,D:\Masters\Data_Creation\Patches\meria_global\before_20181030T181758\calm_water\before_20181030T181758_3_mask.tif,256,256,0.026145345120512906,5.3975128653530176,0.00598906105565121,False,ok,65536,-22.14979362487793,1.3247215747833252,-29.375205993652344,-15.821314811706543,-22.173358917236328,-23.823230743408203,-23.03568458557129,-21.291418075561523,-20.460004806518555,65536,-29.666627883911133,2.4039011001586914,-47.219852447509766,-20.850006103515625,-29.562965393066406,-32.788818359375,-31.20169448852539,-28.013885498046875,-26.689342498779297,65536,7.516836166381836,2.730414390563965,-3.1899147033691406,23.280288696289062,7.428074836730957,4.097043991088867,5.663907527923584,9.277692794799805,11.052558898925781,65536,7.516836166381836,2.730414390563965,-3.1899147033691406,23.280288696289062,7.428074836730957,4.097043991088867,5.663907527923584,9.277692794799805,11.052558898925781,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
